,cand_nm,economic_region,contb_receipt_dt_format,contb_receipt_amt
409,"Obama, Barack",Far West,2012-12-12 00:00:00,-4180.0
410,"Obama, Barack",Far West,2012-12-13 00:00:00,-5128.0
411,"Obama, Barack",Far West,2012-12-14 00:00:00,-3773.0
412,"Obama, Barack",Far West,2012-12-15 00:00:00,-1264.0
413,"Obama, Barack",Far West,2012-12-17 00:00:00,-2120.0
414,"Obama, Barack",Far West,2012-12-18 00:00:00,-13583.5
415,"Obama, Barack",Far West,2012-12-19 00:00:00,-100.0
416,"Obama, Barack",Far West,2012-12-20 00:00:00,-2660.6
417,"Obama, Barack",Far West,2012-12-21 00:00:00,-1290.0
418,"Obama, Barack",Far West,2012-12-24 00:00:00,-4095.0
419,"Obama, Barack",Far West,2012-12-26 00:00:00,-1670.0
420,"Obama, Barack",Far West,2012-12-27 00:00:00,-1111.0
421,"Obama, Barack",Far West,2012-12-28 00:00:00,-944.0
422,"Obama, Barack",Far West,2012-12-29 00:00:00,-2605.0
423,"Obama, Barack",Far West,2012-12-31 00:00:00,-60264.0
424,"Obama, Barack",Great Lakes,2011-04-08 00:00:00,-500.0
425,"Obama, Barack",Great Lakes,2011-04-12 00:00:00,-2500.0
426,"Obama, Barack",Great Lakes,2011-04-27 00:00:00,-100.0
427,"Obama, Barack",Great Lakes,2011-04-29 00:00:00,-120.0
428,"Obama, Barack",Great Lakes,2011-04-30 00:00:00,-50.0
429,"Obama, Barack",Great Lakes,2011-05-03 00:00:00,-575.0
430,"Obama, Barack",Great Lakes,2011-05-09 00:00:00,-3000.0
431,"Obama, Barack",Great Lakes,2011-05-12 00:00:00,-150.0
432,"Obama, Barack",Great Lakes,2011-05-14 00:00:00,-350.0
433,"Obama, Barack",Great Lakes,2011-05-27 00:00:00,-225.0
434,"Obama, Barack",Great Lakes,2011-06-03 00:00:00,-170.0
435,"Obama, Barack",Great Lakes,2011-06-04 00:00:00,-1100.0
436,"Obama, Barack",Great Lakes,2011-06-08 00:00:00,-100.0
437,"Obama, Barack",Great Lakes,2011-06-12 00:00:00,-100.0
438,"Obama, Barack",Great Lakes,2011-06-15 00:00:00,-100.0
439,"Obama, Barack",Great Lakes,2011-06-18 00:00:00,-990.0
440,"Obama, Barack",Great Lakes,2011-06-21 00:00:00,-200.0
441,"Obama, Barack",Great Lakes,2011-06-22 00:00:00,-2525.0
442,"Obama, Barack",Great Lakes,2011-06-24 00:00:00,-250.0
443,"Obama, Barack",Great Lakes,2011-06-27 00:00:00,-11226.430000000002
444,"Obama, Barack",Great Lakes,2011-06-28 00:00:00,-1586.0
445,"Obama, Barack",Great Lakes,2011-06-29 00:00:00,-17734.73
446,"Obama, Barack",Great Lakes,2011-06-30 00:00:00,-7216.0
447,"Obama, Barack",Great Lakes,2011-07-01 00:00:00,-1000.0
448,"Obama, Barack",Great Lakes,2011-07-03 00:00:00,-495.0
449,"Obama, Barack",Great Lakes,2011-07-04 00:00:00,-48.0
450,"Obama, Barack",Great Lakes,2011-07-06 00:00:00,-5000.0
451,"Obama, Barack",Great Lakes,2011-07-07 00:00:00,-400.0
452,"Obama, Barack",Great Lakes,2011-07-10 00:00:00,-6000.0
453,"Obama, Barack",Great Lakes,2011-07-12 00:00:00,-100.0
454,"Obama, Barack",Great Lakes,2011-07-13 00:00:00,-1000.0
455,"Obama, Barack",Great Lakes,2011-07-18 00:00:00,-100.0
456,"Obama, Barack",Great Lakes,2011-07-19 00:00:00,-900.0
457,"Obama, Barack",Great Lakes,2011-07-26 00:00:00,-200.0
458,"Obama, Barack",Great Lakes,2011-07-28 00:00:00,-2500.0
459,"Obama, Barack",Great Lakes,2011-07-30 00:00:00,-2000.0
460,"Obama, Barack",Great Lakes,2011-08-01 00:00:00,-4902.0
461,"Obama, Barack",Great Lakes,2011-08-05 00:00:00,-60.0
462,"Obama, Barack",Great Lakes,2011-08-08 00:00:00,-1015.0
463,"Obama, Barack",Great Lakes,2011-08-17 00:00:00,-1979.0
464,"Obama, Barack",Great Lakes,2011-08-22 00:00:00,-100.0
465,"Obama, Barack",Great Lakes,2011-08-23 00:00:00,-50.0
466,"Obama, Barack",Great Lakes,2011-08-31 00:00:00,-100.0
467,"Obama, Barack",Great Lakes,2011-09-02 00:00:00,-3940.0
468,"Obama, Barack",Great Lakes,2011-09-16 00:00:00,-1790.0
469,"Obama, Barack",Great Lakes,2011-09-20 00:00:00,-30.0
470,"Obama, Barack",Great Lakes,2011-09-21 00:00:00,-1000.0
471,"Obama, Barack",Great Lakes,2011-09-22 00:00:00,-2425.0
472,"Obama, Barack",Great Lakes,2011-09-29 00:00:00,-1100.0
473,"Obama, Barack",Great Lakes,2011-09-30 00:00:00,-10360.0
474,"Obama, Barack",Great Lakes,2011-10-01 00:00:00,-300.0
475,"Obama, Barack",Great Lakes,2011-10-03 00:00:00,-538.6
476,"Obama, Barack",Great Lakes,2011-10-04 00:00:00,-350.0
477,"Obama, Barack",Great Lakes,2011-10-06 00:00:00,-5085.0
478,"Obama, Barack",Great Lakes,2011-10-07 00:00:00,-45.0
479,"Obama, Barack",Great Lakes,2011-10-08 00:00:00,-1610.0
480,"Obama, Barack",Great Lakes,2011-10-13 00:00:00,-262.0
481,"Obama, Barack",Great Lakes,2011-10-17 00:00:00,-2000.0
482,"Obama, Barack",Great Lakes,2011-10-18 00:00:00,-1100.0
483,"Obama, Barack",Great Lakes,2011-10-19 00:00:00,-5150.0
484,"Obama, Barack",Great Lakes,2011-10-25 00:00:00,-753.0
485,"Obama, Barack",Great Lakes,2011-10-26 00:00:00,-450.0
486,"Obama, Barack",Great Lakes,2011-10-27 00:00:00,-995.0
487,"Obama, Barack",Great Lakes,2011-10-28 00:00:00,-100.0
488,"Obama, Barack",Great Lakes,2011-11-02 00:00:00,-510.0
489,"Obama, Barack",Great Lakes,2011-11-04 00:00:00,-1165.0
490,"Obama, Barack",Great Lakes,2011-11-08 00:00:00,-803.0
491,"Obama, Barack",Great Lakes,2011-11-09 00:00:00,-5095.0
492,"Obama, Barack",Great Lakes,2011-11-10 00:00:00,-25.0
493,"Obama, Barack",Great Lakes,2011-11-11 00:00:00,-4995.0
494,"Obama, Barack",Great Lakes,2011-11-15 00:00:00,-1100.0
495,"Obama, Barack",Great Lakes,2011-11-18 00:00:00,-900.0
496,"Obama, Barack",Great Lakes,2011-11-29 00:00:00,-1352.0
497,"Obama, Barack",Great Lakes,2011-12-02 00:00:00,-725.0
498,"Obama, Barack",Great Lakes,2011-12-07 00:00:00,-25.0
499,"Obama, Barack",Great Lakes,2011-12-12 00:00:00,-9.0
500,"Obama, Barack",Great Lakes,2011-12-14 00:00:00,-230.0
501,"Obama, Barack",Great Lakes,2011-12-15 00:00:00,-141.0
502,"Obama, Barack",Great Lakes,2011-12-16 00:00:00,-5942.0
503,"Obama, Barack",Great Lakes,2011-12-18 00:00:00,-18.0
504,"Obama, Barack",Great Lakes,2011-12-20 00:00:00,-3812.0
505,"Obama, Barack",Great Lakes,2011-12-21 00:00:00,-1050.0
506,"Obama, Barack",Great Lakes,2011-12-22 00:00:00,-6.0
507,"Obama, Barack",Great Lakes,2011-12-28 00:00:00,-2500.0
508,"Obama, Barack",Great Lakes,2011-12-30 00:00:00,-650.0
509,"Obama, Barack",Great Lakes,2011-12-31 00:00:00,-2645.0
510,"Obama, Barack",Great Lakes,2012-01-01 00:00:00,-500.0
511,"Obama, Barack",Great Lakes,2012-01-03 00:00:00,-1696.0
512,"Obama, Barack",Great Lakes,2012-01-04 00:00:00,-250.0
513,"Obama, Barack",Great Lakes,2012-01-05 00:00:00,-400.0
514,"Obama, Barack",Great Lakes,2012-01-10 00:00:00,-815.0
515,"Obama, Barack",Great Lakes,2012-01-11 00:00:00,-1452.0
516,"Obama, Barack",Great Lakes,2012-01-14 00:00:00,-2240.0
517,"Obama, Barack",Great Lakes,2012-01-15 00:00:00,-47.0
518,"Obama, Barack",Great Lakes,2012-01-17 00:00:00,-711.0
519,"Obama, Barack",Great Lakes,2012-01-20 00:00:00,-1634.0
520,"Obama, Barack",Great Lakes,2012-01-21 00:00:00,-4265.0
521,"Obama, Barack",Great Lakes,2012-01-22 00:00:00,-3.0
522,"Obama, Barack",Great Lakes,2012-01-23 00:00:00,-45.0
523,"Obama, Barack",Great Lakes,2012-01-24 00:00:00,-409.0
524,"Obama, Barack",Great Lakes,2012-01-26 00:00:00,-950.0
525,"Obama, Barack",Great Lakes,2012-01-27 00:00:00,-1050.0
526,"Obama, Barack",Great Lakes,2012-01-28 00:00:00,-250.0
527,"Obama, Barack",Great Lakes,2012-01-31 00:00:00,-100.0
528,"Obama, Barack",Great Lakes,2012-02-02 00:00:00,-1930.0
529,"Obama, Barack",Great Lakes,2012-02-03 00:00:00,-5.0
530,"Obama, Barack",Great Lakes,2012-02-06 00:00:00,-15145.0
531,"Obama, Barack",Great Lakes,2012-02-07 00:00:00,-20452.0
532,"Obama, Barack",Great Lakes,2012-02-09 00:00:00,-12.0
533,"Obama, Barack",Great Lakes,2012-02-10 00:00:00,-660.0
534,"Obama, Barack",Great Lakes,2012-02-13 00:00:00,-412.0
535,"Obama, Barack",Great Lakes,2012-02-14 00:00:00,-1130.0
536,"Obama, Barack",Great Lakes,2012-02-16 00:00:00,-250.0
537,"Obama, Barack",Great Lakes,2012-02-17 00:00:00,-60.0
538,"Obama, Barack",Great Lakes,2012-02-21 00:00:00,-1975.0
539,"Obama, Barack",Great Lakes,2012-02-23 00:00:00,-495.0
540,"Obama, Barack",Great Lakes,2012-02-24 00:00:00,-588.0
541,"Obama, Barack",Great Lakes,2012-02-27 00:00:00,-300.0
542,"Obama, Barack",Great Lakes,2012-02-28 00:00:00,-959.0
543,"Obama, Barack",Great Lakes,2012-02-29 00:00:00,-1270.0
544,"Obama, Barack",Great Lakes,2012-03-01 00:00:00,-1215.0
545,"Obama, Barack",Great Lakes,2012-03-02 00:00:00,-3.0
546,"Obama, Barack",Great Lakes,2012-03-05 00:00:00,-43.4
547,"Obama, Barack",Great Lakes,2012-03-06 00:00:00,-500.0
548,"Obama, Barack",Great Lakes,2012-03-07 00:00:00,-775.0
549,"Obama, Barack",Great Lakes,2012-03-08 00:00:00,-2880.0
550,"Obama, Barack",Great Lakes,2012-03-09 00:00:00,-863.0
551,"Obama, Barack",Great Lakes,2012-03-12 00:00:00,-400.0
552,"Obama, Barack",Great Lakes,2012-03-13 00:00:00,-100.0
553,"Obama, Barack",Great Lakes,2012-03-14 00:00:00,-50.0
554,"Obama, Barack",Great Lakes,2012-03-15 00:00:00,-1000.0
555,"Obama, Barack",Great Lakes,2012-03-16 00:00:00,-78.0
556,"Obama, Barack",Great Lakes,2012-03-19 00:00:00,-1000.0
557,"Obama, Barack",Great Lakes,2012-03-20 00:00:00,-3200.0
558,"Obama, Barack",Great Lakes,2012-03-21 00:00:00,-1000.0
559,"Obama, Barack",Great Lakes,2012-03-22 00:00:00,-475.0
560,"Obama, Barack",Great Lakes,2012-03-26 00:00:00,-1550.0
561,"Obama, Barack",Great Lakes,2012-03-27 00:00:00,-4980.0
562,"Obama, Barack",Great Lakes,2012-03-28 00:00:00,-9045.0
563,"Obama, Barack",Great Lakes,2012-03-29 00:00:00,-2540.0
564,"Obama, Barack",Great Lakes,2012-03-30 00:00:00,-2151.25
565,"Obama, Barack",Great Lakes,2012-03-31 00:00:00,-3350.0
566,"Obama, Barack",Great Lakes,2012-04-02 00:00:00,-1010.0
567,"Obama, Barack",Great Lakes,2012-04-03 00:00:00,-1594.0
568,"Obama, Barack",Great Lakes,2012-04-04 00:00:00,-4547.0
569,"Obama, Barack",Great Lakes,2012-04-05 00:00:00,-235.0
570,"Obama, Barack",Great Lakes,2012-04-06 00:00:00,-613.75
571,"Obama, Barack",Great Lakes,2012-04-09 00:00:00,-1928.75
572,"Obama, Barack",Great Lakes,2012-04-10 00:00:00,-2250.0
573,"Obama, Barack",Great Lakes,2012-04-11 00:00:00,-100.0
574,"Obama, Barack",Great Lakes,2012-04-12 00:00:00,-1485.0
575,"Obama, Barack",Great Lakes,2012-04-13 00:00:00,-1932.0
576,"Obama, Barack",Great Lakes,2012-04-16 00:00:00,-50.0
577,"Obama, Barack",Great Lakes,2012-04-18 00:00:00,-3763.0
578,"Obama, Barack",Great Lakes,2012-04-19 00:00:00,-1500.0
579,"Obama, Barack",Great Lakes,2012-04-23 00:00:00,-5028.0
580,"Obama, Barack",Great Lakes,2012-04-24 00:00:00,-1485.0
581,"Obama, Barack",Great Lakes,2012-04-25 00:00:00,-1005.0
582,"Obama, Barack",Great Lakes,2012-04-26 00:00:00,-6650.0
583,"Obama, Barack",Great Lakes,2012-04-30 00:00:00,-6819.0
584,"Obama, Barack",Great Lakes,2012-05-01 00:00:00,-200.0
585,"Obama, Barack",Great Lakes,2012-05-02 00:00:00,-4155.0
586,"Obama, Barack",Great Lakes,2012-05-03 00:00:00,-5000.0
587,"Obama, Barack",Great Lakes,2012-05-04 00:00:00,-1688.0
588,"Obama, Barack",Great Lakes,2012-05-05 00:00:00,-50.0
589,"Obama, Barack",Great Lakes,2012-05-08 00:00:00,-145.0
590,"Obama, Barack",Great Lakes,2012-05-09 00:00:00,-400.0
591,"Obama, Barack",Great Lakes,2012-05-11 00:00:00,-1779.5
592,"Obama, Barack",Great Lakes,2012-05-12 00:00:00,-3975.0
593,"Obama, Barack",Great Lakes,2012-05-14 00:00:00,-40.0
594,"Obama, Barack",Great Lakes,2012-05-16 00:00:00,-2138.0
595,"Obama, Barack",Great Lakes,2012-05-17 00:00:00,-240.0
596,"Obama, Barack",Great Lakes,2012-05-18 00:00:00,-847.4
597,"Obama, Barack",Great Lakes,2012-05-21 00:00:00,-370.0
598,"Obama, Barack",Great Lakes,2012-05-22 00:00:00,-6924.360000000001
599,"Obama, Barack",Great Lakes,2012-05-23 00:00:00,-10965.0
600,"Obama, Barack",Great Lakes,2012-05-24 00:00:00,-35.0
601,"Obama, Barack",Great Lakes,2012-05-25 00:00:00,-5452.0
602,"Obama, Barack",Great Lakes,2012-05-28 00:00:00,-590.0
603,"Obama, Barack",Great Lakes,2012-05-29 00:00:00,-356.0
604,"Obama, Barack",Great Lakes,2012-05-31 00:00:00,-11150.0
605,"Obama, Barack",Great Lakes,2012-06-01 00:00:00,-915.0
606,"Obama, Barack",Great Lakes,2012-06-04 00:00:00,-500.0
607,"Obama, Barack",Great Lakes,2012-06-05 00:00:00,-11743.0
608,"Obama, Barack",Great Lakes,2012-06-06 00:00:00,-345.0
609,"Obama, Barack",Great Lakes,2012-06-08 00:00:00,-720.0
610,"Obama, Barack",Great Lakes,2012-06-11 00:00:00,-525.0
611,"Obama, Barack",Great Lakes,2012-06-12 00:00:00,-140.0
612,"Obama, Barack",Great Lakes,2012-06-13 00:00:00,-2765.0
613,"Obama, Barack",Great Lakes,2012-06-14 00:00:00,-3740.0
614,"Obama, Barack",Great Lakes,2012-06-15 00:00:00,-675.0
615,"Obama, Barack",Great Lakes,2012-06-16 00:00:00,-1000.0
616,"Obama, Barack",Great Lakes,2012-06-18 00:00:00,-4995.0
617,"Obama, Barack",Great Lakes,2012-06-19 00:00:00,-75.0
618,"Obama, Barack",Great Lakes,2012-06-20 00:00:00,-4735.0
619,"Obama, Barack",Great Lakes,2012-06-21 00:00:00,-2431.0
620,"Obama, Barack",Great Lakes,2012-06-22 00:00:00,-2556.0
621,"Obama, Barack",Great Lakes,2012-06-23 00:00:00,-4960.0
622,"Obama, Barack",Great Lakes,2012-06-25 00:00:00,-4295.0
623,"Obama, Barack",Great Lakes,2012-06-26 00:00:00,-1696.0
624,"Obama, Barack",Great Lakes,2012-06-27 00:00:00,-288.0
625,"Obama, Barack",Great Lakes,2012-06-28 00:00:00,-227.0
626,"Obama, Barack",Great Lakes,2012-06-29 00:00:00,-40.0
627,"Obama, Barack",Great Lakes,2012-06-30 00:00:00,-590.75
628,"Obama, Barack",Great Lakes,2012-07-02 00:00:00,-1355.0
629,"Obama, Barack",Great Lakes,2012-07-03 00:00:00,-480.0
630,"Obama, Barack",Great Lakes,2012-07-04 00:00:00,-892.0
631,"Obama, Barack",Great Lakes,2012-07-05 00:00:00,-1096.0
632,"Obama, Barack",Great Lakes,2012-07-06 00:00:00,-5319.0
633,"Obama, Barack",Great Lakes,2012-07-08 00:00:00,-10.0
634,"Obama, Barack",Great Lakes,2012-07-09 00:00:00,-5767.0
635,"Obama, Barack",Great Lakes,2012-07-10 00:00:00,-125.0
636,"Obama, Barack",Great Lakes,2012-07-11 00:00:00,-370.0
637,"Obama, Barack",Great Lakes,2012-07-13 00:00:00,-150.0
638,"Obama, Barack",Great Lakes,2012-07-16 00:00:00,-3356.0
639,"Obama, Barack",Great Lakes,2012-07-17 00:00:00,-3360.0
640,"Obama, Barack",Great Lakes,2012-07-18 00:00:00,-184.0
641,"Obama, Barack",Great Lakes,2012-07-19 00:00:00,-2358.0
642,"Obama, Barack",Great Lakes,2012-07-20 00:00:00,-250.0
643,"Obama, Barack",Great Lakes,2012-07-23 00:00:00,-6941.0
644,"Obama, Barack",Great Lakes,2012-07-24 00:00:00,-715.0
645,"Obama, Barack",Great Lakes,2012-07-25 00:00:00,-845.5
646,"Obama, Barack",Great Lakes,2012-07-26 00:00:00,-70.0
647,"Obama, Barack",Great Lakes,2012-07-27 00:00:00,-3135.0
648,"Obama, Barack",Great Lakes,2012-07-28 00:00:00,-894.25
649,"Obama, Barack",Great Lakes,2012-07-30 00:00:00,-3496.0
650,"Obama, Barack",Great Lakes,2012-07-31 00:00:00,-1185.0
651,"Obama, Barack",Great Lakes,2012-08-01 00:00:00,-1140.0
652,"Obama, Barack",Great Lakes,2012-08-02 00:00:00,-706.0
653,"Obama, Barack",Great Lakes,2012-08-03 00:00:00,-135.0
654,"Obama, Barack",Great Lakes,2012-08-05 00:00:00,-80.0
655,"Obama, Barack",Great Lakes,2012-08-06 00:00:00,-100.0
656,"Obama, Barack",Great Lakes,2012-08-07 00:00:00,-1025.0
657,"Obama, Barack",Great Lakes,2012-08-08 00:00:00,-1035.0
658,"Obama, Barack",Great Lakes,2012-08-09 00:00:00,-2356.0
659,"Obama, Barack",Great Lakes,2012-08-10 00:00:00,-2185.0
660,"Obama, Barack",Great Lakes,2012-08-11 00:00:00,-400.0
661,"Obama, Barack",Great Lakes,2012-08-13 00:00:00,-205.0
662,"Obama, Barack",Great Lakes,2012-08-14 00:00:00,-1095.0
663,"Obama, Barack",Great Lakes,2012-08-15 00:00:00,-350.0
664,"Obama, Barack",Great Lakes,2012-08-16 00:00:00,-1400.0
665,"Obama, Barack",Great Lakes,2012-08-17 00:00:00,-1295.0
666,"Obama, Barack",Great Lakes,2012-08-18 00:00:00,-6325.5
667,"Obama, Barack",Great Lakes,2012-08-20 00:00:00,-4580.0
668,"Obama, Barack",Great Lakes,2012-08-21 00:00:00,-855.0
669,"Obama, Barack",Great Lakes,2012-08-22 00:00:00,-1671.0
670,"Obama, Barack",Great Lakes,2012-08-23 00:00:00,-1995.9
671,"Obama, Barack",Great Lakes,2012-08-24 00:00:00,-1010.0
672,"Obama, Barack",Great Lakes,2012-08-25 00:00:00,-55.0
673,"Obama, Barack",Great Lakes,2012-08-27 00:00:00,-10637.0
674,"Obama, Barack",Great Lakes,2012-08-28 00:00:00,-1100.0
675,"Obama, Barack",Great Lakes,2012-08-30 00:00:00,-3533.2
676,"Obama, Barack",Great Lakes,2012-08-31 00:00:00,-10235.0
677,"Obama, Barack",Great Lakes,2012-09-01 00:00:00,-25.0
678,"Obama, Barack",Great Lakes,2012-09-03 00:00:00,-4872.0
679,"Obama, Barack",Great Lakes,2012-09-04 00:00:00,-792.49
680,"Obama, Barack",Great Lakes,2012-09-05 00:00:00,-156.1
681,"Obama, Barack",Great Lakes,2012-09-06 00:00:00,-1030.0
682,"Obama, Barack",Great Lakes,2012-09-07 00:00:00,-119.0
683,"Obama, Barack",Great Lakes,2012-09-08 00:00:00,-22.5
684,"Obama, Barack",Great Lakes,2012-09-10 00:00:00,-11746.0
685,"Obama, Barack",Great Lakes,2012-09-11 00:00:00,-24709.0
686,"Obama, Barack",Great Lakes,2012-09-12 00:00:00,-7021.0
687,"Obama, Barack",Great Lakes,2012-09-13 00:00:00,-3085.5
688,"Obama, Barack",Great Lakes,2012-09-14 00:00:00,-2601.0
689,"Obama, Barack",Great Lakes,2012-09-17 00:00:00,-4963.5
690,"Obama, Barack",Great Lakes,2012-09-18 00:00:00,-1390.0
691,"Obama, Barack",Great Lakes,2012-09-19 00:00:00,-645.77
692,"Obama, Barack",Great Lakes,2012-09-20 00:00:00,-625.0
693,"Obama, Barack",Great Lakes,2012-09-21 00:00:00,-3081.5
694,"Obama, Barack",Great Lakes,2012-09-22 00:00:00,-3957.0
695,"Obama, Barack",Great Lakes,2012-09-24 00:00:00,-9829.0
696,"Obama, Barack",Great Lakes,2012-09-25 00:00:00,-12045.0
697,"Obama, Barack",Great Lakes,2012-09-26 00:00:00,-2365.0
698,"Obama, Barack",Great Lakes,2012-09-27 00:00:00,-4162.0
699,"Obama, Barack",Great Lakes,2012-09-28 00:00:00,-430.0
700,"Obama, Barack",Great Lakes,2012-09-29 00:00:00,-1000.0
701,"Obama, Barack",Great Lakes,2012-09-30 00:00:00,-2605.0
702,"Obama, Barack",Great Lakes,2012-10-01 00:00:00,-11051.5
703,"Obama, Barack",Great Lakes,2012-10-02 00:00:00,-1405.0
704,"Obama, Barack",Great Lakes,2012-10-03 00:00:00,-5303.0
705,"Obama, Barack",Great Lakes,2012-10-04 00:00:00,-1074.0
706,"Obama, Barack",Great Lakes,2012-10-05 00:00:00,-4290.0
707,"Obama, Barack",Great Lakes,2012-10-08 00:00:00,-16674.0
708,"Obama, Barack",Great Lakes,2012-10-09 00:00:00,-3071.0
709,"Obama, Barack",Great Lakes,2012-10-10 00:00:00,-1000.0
710,"Obama, Barack",Great Lakes,2012-10-11 00:00:00,-4599.0
711,"Obama, Barack",Great Lakes,2012-10-12 00:00:00,-3339.0
712,"Obama, Barack",Great Lakes,2012-10-13 00:00:00,-4250.0
713,"Obama, Barack",Great Lakes,2012-10-15 00:00:00,-14877.0
714,"Obama, Barack",Great Lakes,2012-10-16 00:00:00,-1465.0
715,"Obama, Barack",Great Lakes,2012-10-17 00:00:00,-7508.75
716,"Obama, Barack",Great Lakes,2012-10-18 00:00:00,-5023.0
717,"Obama, Barack",Great Lakes,2012-10-19 00:00:00,-5224.46
718,"Obama, Barack",Great Lakes,2012-10-20 00:00:00,-150.0
719,"Obama, Barack",Great Lakes,2012-10-21 00:00:00,-709.25
720,"Obama, Barack",Great Lakes,2012-10-22 00:00:00,-2613.0
721,"Obama, Barack",Great Lakes,2012-10-23 00:00:00,-11134.0
722,"Obama, Barack",Great Lakes,2012-10-24 00:00:00,-10494.4
723,"Obama, Barack",Great Lakes,2012-10-25 00:00:00,-20488.0
724,"Obama, Barack",Great Lakes,2012-10-26 00:00:00,-4903.5
725,"Obama, Barack",Great Lakes,2012-10-27 00:00:00,-2100.0
726,"Obama, Barack",Great Lakes,2012-10-28 00:00:00,-1094.25
727,"Obama, Barack",Great Lakes,2012-10-29 00:00:00,-14884.0
728,"Obama, Barack",Great Lakes,2012-10-30 00:00:00,-14895.0
729,"Obama, Barack",Great Lakes,2012-10-31 00:00:00,-1786.0
730,"Obama, Barack",Great Lakes,2012-11-01 00:00:00,-6256.0
731,"Obama, Barack",Great Lakes,2012-11-02 00:00:00,-7138.0
732,"Obama, Barack",Great Lakes,2012-11-03 00:00:00,-285.0
733,"Obama, Barack",Great Lakes,2012-11-04 00:00:00,-4394.67
734,"Obama, Barack",Great Lakes,2012-11-05 00:00:00,-30354.7
735,"Obama, Barack",Great Lakes,2012-11-06 00:00:00,-3291.0
736,"Obama, Barack",Great Lakes,2012-11-08 00:00:00,-1029.0
737,"Obama, Barack",Great Lakes,2012-11-09 00:00:00,-1500.0
738,"Obama, Barack",Great Lakes,2012-11-12 00:00:00,-15.0
739,"Obama, Barack",Great Lakes,2012-11-13 00:00:00,-2170.0
740,"Obama, Barack",Great Lakes,2012-11-14 00:00:00,-4705.5
741,"Obama, Barack",Great Lakes,2012-11-15 00:00:00,-20464.0
742,"Obama, Barack",Great Lakes,2012-11-16 00:00:00,-17339.85
743,"Obama, Barack",Great Lakes,2012-11-19 00:00:00,-5483.0
744,"Obama, Barack",Great Lakes,2012-11-20 00:00:00,-3626.5
745,"Obama, Barack",Great Lakes,2012-11-21 00:00:00,-4814.0
746,"Obama, Barack",Great Lakes,2012-11-22 00:00:00,-5866.5
747,"Obama, Barack",Great Lakes,2012-11-23 00:00:00,-1025.0
748,"Obama, Barack",Great Lakes,2012-11-26 00:00:00,-6958.4
749,"Obama, Barack",Great Lakes,2012-11-27 00:00:00,-8630.0
750,"Obama, Barack",Great Lakes,2012-11-28 00:00:00,-2818.49
751,"Obama, Barack",Great Lakes,2012-11-29 00:00:00,-6763.0
752,"Obama, Barack",Great Lakes,2012-11-30 00:00:00,-2295.0
753,"Obama, Barack",Great Lakes,2012-12-01 00:00:00,-690.0
754,"Obama, Barack",Great Lakes,2012-12-03 00:00:00,-205.0
755,"Obama, Barack",Great Lakes,2012-12-04 00:00:00,-2505.0
756,"Obama, Barack",Great Lakes,2012-12-05 00:00:00,-11410.279999999999
757,"Obama, Barack",Great Lakes,2012-12-06 00:00:00,-1335.0
758,"Obama, Barack",Great Lakes,2012-12-07 00:00:00,-20177.399999999994
759,"Obama, Barack",Great Lakes,2012-12-08 00:00:00,-937.0
760,"Obama, Barack",Great Lakes,2012-12-10 00:00:00,-4907.0
761,"Obama, Barack",Great Lakes,2012-12-11 00:00:00,-11101.0
762,"Obama, Barack",Great Lakes,2012-12-12 00:00:00,-2555.0
763,"Obama, Barack",Great Lakes,2012-12-13 00:00:00,-435.0
764,"Obama, Barack",Great Lakes,2012-12-14 00:00:00,-3048.0
765,"Obama, Barack",Great Lakes,2012-12-15 00:00:00,-100.0
766,"Obama, Barack",Great Lakes,2012-12-17 00:00:00,-1140.0
767,"Obama, Barack",Great Lakes,2012-12-18 00:00:00,-4084.49
768,"Obama, Barack",Great Lakes,2012-12-20 00:00:00,-945.0
769,"Obama, Barack",Great Lakes,2012-12-21 00:00:00,-1480.0
770,"Obama, Barack",Great Lakes,2012-12-24 00:00:00,-3001.0
771,"Obama, Barack",Great Lakes,2012-12-26 00:00:00,-2305.0
772,"Obama, Barack",Great Lakes,2012-12-27 00:00:00,-75.0
773,"Obama, Barack",Great Lakes,2012-12-28 00:00:00,-715.0
