"SubjectAssgn","GenID","ExpAssgn","Language","Training","TrainType","Sex","Instrument","InstYears","InstPlay","EarTrain","EarTrainYear","Vowel","VowelHeight","VowelPosition","F1","F2","F3","F1.F2","F1.F3","F2.F3","BarkF2.F1","BarkF3.F1","BarkF3.F2","Item","ItemType","SCGDiff","logSCGDiff","RT","RespNum","RespNum2","absRT","logAbsRT","ItemPair"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-23-square","diff",-101.4289218,0.001756221,504.71,1,100,504.71,2.70304191,"23-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-23-square","diff",-101.4289218,0.001756221,543.57,1,100,543.57,2.73525548,"23-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-23-square","diff",-101.4289218,0.001756221,335.1,1,100,335.1,2.525174428,"23-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-23-square","diff",-101.4289218,0.001756221,576.57,1,100,576.57,2.760852041,"23-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-23-square","diff",-101.4289218,0.001756221,443.26,1,100,443.26,2.646658542,"23-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-23-square","diff",-101.4289218,0.001756221,623.53,1,100,623.53,2.794857354,"23-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-23-square","diff",-101.4289218,0.001756221,907.58,1,100,907.58,2.957884917,"23-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-23-square","diff",-101.4289218,0.001756221,667.29,1,100,667.29,2.824314617,"23-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-23-square","diff",-101.4289218,0.001756221,611.23,1,100,611.23,2.786204662,"23-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-23-square","diff",-101.4289218,0.001756221,489.09,1,100,489.09,2.689388783,"23-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-23-square","diff",-101.4289218,0.001756221,895.56,1,100,895.56,2.952094688,"23-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-23-square","diff",-101.4289218,0.001756221,925.04,1,100,925.04,2.966160513,"23-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-23-square","diff",-101.4289218,0.001756221,1322.65,1,100,1322.65,3.121444936,"23-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-23-square","diff",-101.4289218,0.001756221,1860.57,1,100,1860.57,3.269646014,"23-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-23-square","diff",-101.4289218,0.001756221,701.34,1,100,701.34,2.845928609,"23-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-23-square","diff",-101.4289218,0.001756221,547.28,1,100,547.28,2.738209577,"23-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-23-square","diff",-101.4289218,0.001756221,571.96,1,100,571.96,2.757365657,"23-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-23-square","diff",-101.4289218,0.001756221,315.01,1,100,315.01,2.498324341,"23-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,-919.78,0,0,919.78,2.963683962,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,846.46,1,100,846.46,2.92760644,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,1151.74,1,100,1151.74,3.06135445,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,-691.07,0,0,691.07,2.83952204,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,491.19,1,100,491.19,2.691249517,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,-735.7,0,0,735.7,2.866700756,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,-1392.33,0,0,1392.33,3.143742181,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,1119.83,1,100,1119.83,3.049152098,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,-848.15,0,0,848.15,2.928472666,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,-833.95,0,0,833.95,2.921140013,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,-510.66,0,0,510.66,2.708131841,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,-713.59,0,0,713.59,2.853448755,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,-648.5,0,0,648.5,2.81190998,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,-633.31,0,0,633.31,2.801616346,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,-863.74,0,0,863.74,2.936383032,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,-1036.26,0,0,1036.26,3.015468735,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,1263.37,1,100,1263.37,3.10153056,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,-762.58,0,0,762.58,2.882285411,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,-609.89,0,0,609.89,2.785251513,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-2-square","diff",-4.329565468,8.77e-05,-698.06,0,0,698.06,2.843892753,"2-square"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,522.51,1,100,522.51,2.718094607,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,484.72,1,100,484.72,2.685490939,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,433.35,1,100,433.35,2.636838801,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,589.31,1,100,589.31,2.770343811,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,515.48,1,100,515.48,2.71221182,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,565.58,1,100,565.58,2.752494044,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,632.5,1,100,632.5,2.80106053,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,588.25,1,100,588.25,2.769561936,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,652.44,1,100,652.44,2.814540579,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,646.69,1,100,646.69,2.810696145,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,521.77,1,100,521.77,2.717479105,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,513.62,1,100,513.62,2.710641927,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,627.27,1,100,627.27,2.797454517,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,730.33,1,100,730.33,2.863519141,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,596.75,1,100,596.75,2.775792428,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,667.62,1,100,667.62,2.824529338,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,1375.23,1,100,1375.23,3.138375338,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,691.65,1,100,691.65,2.839886381,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,594.35,1,100,594.35,2.774042267,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-2","diff",3.639501241,0.003887264,1129.28,1,100,1129.28,3.052801637,"4-2"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-4","same",0,0,1299.36,1,100,1299.36,3.113729493,"4-4"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-4","same",0,0,713.23,1,100,713.23,2.853229602,"4-4"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-4","same",0,0,697.68,1,100,697.68,2.843656273,"4-4"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-4","same",0,0,855.22,1,100,855.22,2.932077849,"4-4"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-4","same",0,0,685.78,1,100,685.78,2.836184815,"4-4"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-4","same",0,0,706.73,1,100,706.73,2.849253527,"4-4"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-4","same",0,0,1143.18,1,100,1143.18,3.058114618,"4-4"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-4","same",0,0,572.01,1,100,572.01,2.757403621,"4-4"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-4","same",0,0,1093.04,1,100,1093.04,3.038636055,"4-4"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-4","same",0,0,856.14,1,100,856.14,2.932544788,"4-4"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-4","same",0,0,811.17,1,100,811.17,2.909111881,"4-4"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-4","same",0,0,548.93,1,100,548.93,2.739516966,"4-4"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-4","same",0,0,563.3,1,100,563.3,2.750739751,"4-4"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-4","same",0,0,626.66,1,100,626.66,2.797031974,"4-4"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-4","same",0,0,1066.15,1,100,1066.15,3.027818311,"4-4"
"a-i-subject-3","Subject3-subj3","a-i","english","yes","formal","female","violin","5","no","no","n/a","i","high","front",342,2322,3000,0.147,0.114,0.774,10.555,12.233,1.678,"i-4-4","same",0,0,898.89,1,100,898.89,2.953706549,"4-4"
